CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇÃO;QUANTIDADE;;FORNECEDOR;FAMILIA;OBSER;;;ENTRADA;SAIDA;
CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇAO;QUANTIDADE;QTD;FORNECEDOR;FAMILIA;OBSER;Coluna9;DESCRICAO;ENTRADA;SAIDA;O
SH202T-C50;2CDS232001R0504;L 22;2;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;2;0;
SH202T-C63;2CDS232001R0634;L 22;6;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;6;0;
SH203-C10;2CDS213001R0104;N/A;17;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;17;0;
SH203-C16;2CDS213001R0164;N/A;6;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;6;0;
SH203-L04;SH203-L04;N/A;4;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;4;0;
SH203-L06;SH203-L06;N/A;1;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;1;0;
SH203L-C16 ;SH203L-C16 ;N/A;8;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;8;0;
SH203T-C02;2CDS233001R0024;L 23;2;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;2;0;
SH203T-C04;2CDS233001R0044;L 23;4;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;4;0;
SH203T-C06;2CDS233001R0064;L 23;7;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;7;0;
SH203T-C10;2CDS233001R0104;L 23;15;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;15;0;
SH203T-C16;2CDS233001R0164;L 23;4;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;4;0;
SH203T-C20;2CDS233001R0204;L 23;9;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;9;0;
SH203T-C25;2CDS233001R0254;L 23;0;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;0;0;
SH203T-C32;2CDS233001R0324;L 23;0;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;0;0;
SH203T-C40;2CDS233001R0404;L 23;0;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;0;0;
SH203T-C50;2CDS233001R0504;L 23;0;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;0;0;
SH203T-C63;2CDS233001R0634;L 23;0;0;ABB;MINI DISJUNTOR;OBSOLETO;#N/D;;0;0;
SH803-C100;2TAZ190300R0824;L 04;9;0;ABB;MINI DISJUNTOR;;#N/D;;16;7;
SH803-C125;2TAZ190300R0844;L 04;13;0;ABB;MINI DISJUNTOR;;#N/D;;24;11;
SH803-C80;2TAZ190300R0804;L 04;5;0;ABB;MINI DISJUNTOR;;#N/D;;19;14;
SHUNT - 120AC-DC;1SDA062069R1;G 15;2;CERTO;ABB;;;#N/D;;2;0;
SHUNT - 24V-AC-DC;1SDA062065R1;G 15;1;CERTO;ABB;;;#N/D;;1;0;
SHUNT25A;SHUNT25A;C 11;3;0;SIEMENS;;25AX60mV;#N/D;;3;0;
SIDIN80630APF;SIDIN80630APF;N/A;1;0;FERRAZ SHAWMUT;;630V X 700V;#N/D;;1;0;
SIGNALLING YU E1/6-T8;1SDA038340R1;G 02;4;0;ABB;;;#N/D;;4;0;
SJ201C32;2TAZ141100R0324;N/A;1;0;ABB;MINI DISJUNTOR;;#N/D;;1;0;
SJ201T-C02;2TAZ144100R0024;L 03;30;CERTO;ABB;MINI DISJUNTOR;;X;;122;92;
SJ201T-C04;2TAZ144100R0044;L 03;63;CERTO;ABB;MINI DISJUNTOR;;#N/D;;96;33;
SJ201T-C06;2TAZ144100R0064;L 03;47;CERTO;ABB;MINI DISJUNTOR;;#N/D;;83;36;
SJ201T-C10;2TAZ144100R0104;L 03;346;CERTO;ABB;MINI DISJUNTOR;;#N/D;;457;111;
SJ201T-C16;2TAZ144100R0164;L 03;355;CERTO;ABB;MINI DISJUNTOR;;#N/D;;493;138;
SJ201T-C20;2TAZ144100R0204;L 03;96;CERTO;ABB;MINI DISJUNTOR;;X;;691;595;
SJ201T-C25;2TAZ144100R0254;L 03;286;CERTO;ABB;MINI DISJUNTOR;;X;;375;89;
SJ201T-C32;2TAZ144100R0324;L 03;348;CERTO;ABB;MINI DISJUNTOR;;X;;376;28;
SJ201T-C40;2TAZ144100R0404;L 03;33;CERTO;ABB;MINI DISJUNTOR;;X;;106;73;
SJ201T-C50;2TAZ144100R0504;L 03;59;CERTO;ABB;MINI DISJUNTOR;;X;;65;6;
SJ201T-C63;2TAZ144100R0634;L 03;109;CERTO;ABB;MINI DISJUNTOR;;X;;111;2;
SJ202-C04;2TAZ141200R0044;;3;0;ABB;MINI DISJUNTOR;;;;3;0;
SJ202T-C02;2TAZ144200R0024;L 04;15;CERTO;ABB;MINI DISJUNTOR;;X;;34;19;
SJ202T-C04;2TAZ144200R0044;L 04;86;CERTO;ABB;MINI DISJUNTOR;;X;;97;11;
SJ202T-C06;2TAZ144200R0064;L 04;1;CERTO;ABB;MINI DISJUNTOR;;X;;72;71;
SJ202T-C10;2TAZ144200R0104;L 04;184;CERTO;ABB;MINI DISJUNTOR;;X;;241;57;
SJ202T-C16;2TAZ144200R0164;L 04;94;CERTO;ABB;MINI DISJUNTOR;;#N/D;;152;58;
SJ202T-C20;2TAZ144200R0204;L 04;22;CERTO;ABB;MINI DISJUNTOR;;X;;96;74;
SJ202T-C25;2TAZ144200R0254;L 04;36;CERTO;ABB;MINI DISJUNTOR;;#N/D;;93;57;
SJ202T-C32;2TAZ144200R0324;L 04;43;CERTO;ABB;MINI DISJUNTOR;;#N/D;;66;23;
SJ202T-C40;2TAZ144200R0404;L 04;4;CERTO;ABB;MINI DISJUNTOR;;X;;25;21;
SJ202T-C50;2TAZ144200R0504;L 04;1;CERTO;ABB;MINI DISJUNTOR;;#N/D;;7;6;
SJ202T-C63;2TAZ144200R0634;L 04;56;CERTO;ABB;MINI DISJUNTOR;;X;;60;4;
SJ203T-C02;2TAZ144300R0024;L 05;39;CERTO;ABB;MINI DISJUNTOR;;X;;52;13;
SJ203T-C04;2TAZ144300R0044;L 05;42;CERTO;ABB;MINI DISJUNTOR;;X;;57;15;
SJ203T-C06;2TAZ144300R0064;L 05;58;CERTO;ABB;MINI DISJUNTOR;;X;;59;1;
SJ203T-C10;2TAZ144300R0104;L 05;22;CERTO;ABB;MINI DISJUNTOR;;X;;37;15;
SJ203T-C16;2TAZ144300R0164;L 05;73;CERTO;ABB;MINI DISJUNTOR;;X;;86;13;
SJ203T-C20;2TAZ144300R0204;L 05;56;CERTO;ABB;MINI DISJUNTOR;CABLE;X;;70;14;
SJ203T-C25;2TAZ144300R0254;L 05;24;CERTO;ABB;MINI DISJUNTOR;;X;;47;23;
SJ203T-C32;2TAZ144300R0324;L 05;35;CERTO;ABB;MINI DISJUNTOR;;#N/D;;54;19;
SJ203T-C40;2TAZ144300R0404;L 05;15;CERTO;ABB;MINI DISJUNTOR;;#N/D;;73;58;
SJ203T-C50;2TAZ144300R0504;L 05;49;CERTO;ABB;MINI DISJUNTOR;;#N/D;;55;6;
SJ203T-C63;2TAZ144300R0634;L 05;41;CERTO;ABB;MINI DISJUNTOR;;X;;56;15;
SK1-02;1SAM201903R1003;C 19;9;CERTO;ABB;Proteção para motores;;X;;9;0;
SK1-11;1SAM201903R1001;C 19;21;0;ABB;Proteção para motores;;#N/D;;30;9;
SK411;1SAM401904R1001;D 26;1;0;ABB;Proteção para motores;;#N/D;;1;0;
SK615546-6;SK615546-6;E 16;11;CERTO;ABB;;;#N/D;;44;33;
SK616001A;SK616001A;N/A;0;0;ABB;;;#N/D;;0;0;
SK616001B;SK616001B;N/A;2;0;ABB;;;#N/D;;2;0;
SK616003A;SK616003A;N/A;9;0;ABB;;;#N/D;;9;0;
SK825400-AE;SK825400-AE;C 19;2;0;ABB;;110V  F\CX;#N/D;;2;0;
SKG9FAN3F56;SKG9FAN3F56;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
SKH1GDB1F13D;SKH1GDB1F13D;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
SKKH250\18E;SKKH250\18E;N/A;0;0;SEMIKRON;;TIRISTOR;#N/D;;0;0;
SK-M9-FAN1-E1;SK-M9-FAN1-E1;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
SKR1CBPH1F8;SKR1CBPH1F8;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
SKR1CBPRES2F8;SKR1CBPRES2F8;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
SKR1PWRS1EFF8;SKR1PWRS1EFF8;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
SMIO-01C;3AFE68631343;ARMARIO 01;0;CERTO;ABB;;;#N/D;;0;0;
SNAT602;EXC61001395;ARMARIO 01;1;CERTO;ABB;;TERMINAL+CONN.SET ;#N/D;;1;0;
SNAT7261;58422177;ARMARIO 01;2;CERTO;ABB;Módulo eletrônico;MAIN CIRC. INTERFACE;#N/D;;2;0;
SNAT7640;60032076;ARMARIO 01;2;CERTO;ABB;Módulo eletrônico;CONTROL  INTERFACE;#N/D;;2;0;
SNK12830K;SNK12830K;N/A;5;0;ABB;;;#N/D;;5;0;
SOR 110V S6-S7;1SDA014138R1;N/A;1;0;ABB;;;#N/D;;1;0;
SOR 220/230V S6-S7;1SDA014140R1;N/A;4;0;ABB;;;#N/D;;4;0;
SORXT5-XT6;1SDA104926R1;G 20;1;CERTO;ABB;;;#N/D;;1;0;
SPA-ZC21;SR951021;D 06;3;0;ABB;;RS951021;#N/D;;3;0;
SPA-ZC22A0B2M;SPA-ZC22A0B2M;D 06;1;0;ABB;;;;;1;0;
SPF3000TLHVM48;SPF3000TLHVM48;N/A;0;0;GROWATT;;;#N/D;;0;0;
SPRINGS T7M-X1;1SDA062107R1;G 15;1;CERTO;ABB;;;#N/D;;1;0;
SRN10625K;SRN10625K;N/A;0;0;ABB;;;#N/D;;0;0;
SRN12630K;SRN12630K;N/A;4;0;ABB;;;#N/D;;4;0;
SRN6420K;SRN6420K;N/A;1;0;ABB;;;#N/D;;1;0;
SRN7520K;SRN7520K;N/A;0;0;ABB;;;#N/D;;0;0;
SRN8625K;SRN8625K;N/A;4;0;ABB;;;#N/D;;4;0;
SS822;3BSC610042R1;ARMARIO 01;1;CERTO;ABB;;;#N/D;;1;0;
SS832;3BSC610068R1;N/A;2;0;ABB;;F\CX  24Vdc;#N/D;;2;0;
SSPORD;1VCF309599S1011;G 21;1;0;ABB;;;#N/D;;1;0;
S-T10;S-T10;N/A;4;CERTO;MITSUBISHI;;;#N/D;;4;0;
S-T10BC;S-T10BC;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
S-T12BC;S-T12BC;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
S-T21BC;S-T21BC;N/A;0;CERTO;MITSUBISHI;;;#N/D;;0;0;
S-T25BC;S-T25BC;N/A;0;CERTO;MITSUBISHI;;;#N/D;;0;0;
S-T35BC;S-T35BC;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
ST6;C9025866700;N/A;1;0;ABB;;;#N/D;;1;0;
S-T80CW;SHA12-362;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
SZAST25I;2CDL200001R2501;N/A;0;0;ABB;;;#N/D;;0;0;
SZESK2;2CDL200001R3501;E 03;100;0;ABB;;;#N/D;;100;0;
SZKLB12;GJI2320071R0013;N/A;10;0;ABB;;;#N/D;;10;0;
SZ-KTR40122;GJ2024027R0001;N/A;94;0;ABB;;;#N/D;;94;0;
SZN6\3C;GHV0360876R0011;N/A;10;0;ABB;;;#N/D;;10;0;
T16-1,3;1SAZ711201R1025;N/A;0;CERTO;ABB;;;X;;0;0;
T1EA100R15;TMAXT1EA100R15;G 13;2;0;ABB;;;#N/D;;2;0;
T1T3;1SDA051383R1;N/A;0;0;ABB;;;#N/D;;0;0;
T4-T5-T7-T7M-X1-A3 ;1SDA054970R1;H 22;5;0;ABB;;;#N/D;;5;0;
T7 (4 PÓLOS);RA3651804ZZ;N/A;1;0;ABB;;;#N/D;;1;0;
T7DU0,16A;1SAZ111301R0001;N/A;14;0;ABB;;;#N/D;;14;0;
T7DU6A;1SAZ111301R0009;N/A;1;0;ABB;;;#N/D;;1;0;
T7MX1;1SDA062115R1;G 16;1;CERTO;ABB;;110V;#N/D;;5;4;
T7T7MX1;1SDA063119R1;N/A;0;0;ABB;;;#N/D;;0;0;
T7-T7M-X1;1SDA063093R1;N/A;0;0;ABB;;;#N/D;;0;0;
T7-T7M-X1;1SDA063116R1;N/A;0;0;ABB;;;#N/D;;0;0;
T7-XT7;1SDA063120R1;G 03;7;0;ABB;;TERMINAL HORIZONTAL;#N/D;;7;0;
T8;LAMPADA TUBULAR1;N/A;117;0;ELGIN;;18W-6500K-1850LUMENS;#N/D;;117;0;
T8;LAMPADA TUBULAR2;N/A;117;0;OSRAM;;18W-6500K-1850LUMENS;#N/D;;117;0;
T8442;T8442;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
T8461;T8461;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
T8480;T8480;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
TA030DM0,4A;TA030DM040NA;N/A;12;0;ABB;Proteção para motores;;#N/D;;12;0;
TA030DM0,9A;TA030DM090NA;N/A;12;0;ABB;Proteção para motores;;#N/D;;12;0;
TA030DM1,3A;TA030DM113NA;N/A;4;0;ABB;Proteção para motores;;#N/D;;4;0;
TA030DM15A;TA030DM215NA;N/A;1;0;ABB;Proteção para motores;;#N/D;;1;0;
TA030DM19A;TA030DM219NA;N/A;1;0;ABB;Proteção para motores;;#N/D;;1;0;
TA030DM3,3A;TA030DM133NA;N/A;5;0;ABB;Proteção para motores;;#N/D;;5;0;
TA030DM32A;TA030DM232NA;N/A;2;0;ABB;Proteção para motores;;#N/D;;2;0;
TA030DM8,5A;TA030DM185NA;N/A;1;0;ABB;Proteção para motores;;#N/D;;1;0;
TA110DU-110M;TA110DU-110M;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA110DU-110M;1SAZ411201R2002;;3;0;ABB;Proteção para motores;;;;3;0;
TA25DU-0,16M;1SAZ211201R2005;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA25DU-0,25M;1SAZ211201R2009;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA25DU-0,4A;1SAZ211201R1013;E 05;8;0;ABB;Proteção para motores;;#N/D;;8;0;
TA25DU-0,63M;1SAZ211201R2017;E 05;6;CERTO;ABB;Proteção para motores;;X;;6;0;
TA25DU-0.4M;1SAZ211201R2013;;1;0;ABB;Proteção para motores;;;;1;0;
TA25DU-1.0M;1SAZ211201R2021;E 05;2;0;ABB;Proteção para motores;;;;2;0;
TA25DU-1.4M;1SAZ211201R2023;E 05;4;0;ABB;Proteção para motores;;#N/D;;4;0;
TA25DU-1.8M;1SAZ211201R2025;E 05;8;0;ABB;Proteção para motores;;#N/D;;8;0;
TA25DU-11M;1SAZ211201R2043;E 05;0;0;ABB;Proteção para motores;;#N/D;;3;3;
TA25DU-14A;1SAZ211201R1045;E 05;0;0;ABB;Proteção para motores;;#N/D;;1;1;
TA25DU-14M;1SAZ211201R2045;E 05;1;0;ABB;Proteção para motores;;;;2;1;
TA25DU-19M;1SAZ211201R2047;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA25DU-2.4M;1SAZ211201R2028;E 05;4;CERTO;ABB;Proteção para motores;;X;;4;0;
TA25DU-25M;1SAZ211201R2051;E 05;6;0;ABB;Proteção para motores;;#N/D;;6;0;
TA25DU-25M;1SAZ211201R2051;;6;0;ABB;Proteção para motores;;;;6;0;
TA25DU-3.1M;1SAZ211201R2031;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA25DU-32M;1SAZ211201R2053;E 05;4;0;ABB;Proteção para motores;;#N/D;;4;0;
TA25DU-4.0M;1SAZ211201R2033;N/A;2;CERTO;ABB;Proteção para motores;;X;;4;2;
TA25DU-5.0M;1SAZ211201R2035;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA25DU-6.5M;1SAZ211201R2038;E 05;3;CERTO;ABB;Proteção para motores;;X;;3;0;
TA25DU-8.5M;1SAZ211201R2040;E 05;3;CERTO;ABB;Proteção para motores;;X;;3;0;
TA42DU-25M;1SAZ311201R2001;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA42DU-32M;1SAZ311201R2002;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA42DU-42M;1SAZ311201R2003;N/A;0;0;ABB;Proteção para motores;;#N/D;;3;3;
TA565-11;1TNE968901R3106;D 06;0;;ABB;Contatores;;;;0;0;
TA565-9;1TNE968901R3105;D 06;0;;ABB;Contatores;;;;0;0;
TA75DU-25M;1SAZ321201R2001;E 04;1;0;ABB;Proteção para motores;;;;2;1;
TA75DU-32M;1SAZ321201R2002;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA75DU-42M;1SAZ321201R2003;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA75DU-52M;1SAZ321201R2004;N/A;4;0;ABB;Proteção para motores;;#N/D;;4;0;
TA75DU-63M;1SAZ321201R2005;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA75DU-80M;1SAZ321201R2006;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA80DU-42;1SAZ331201R1003;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TA80DU-52;1SAZ331201R2004;;2;0;ABB;Proteção para motores;;;;2;0;
TA80DU-80M;1SAZ331201R2006;N/A;3;CERTO;N;Proteção para motores;;#N/D;;3;0;
TAC-W7-G5-RD-MC-0;ABB6AGC085386;B 01;1;0;ABB;;CARREGADOR TERRA AC;#N/D;;1;0;
TAL16-30-10-55;1SBL183061R5510;N/A;10;0;ABB;;50-90VDC  /  400V;#N/D;;10;0;
TAL26-30-10RT-57;1SBL243060R5710;N/A;8;0;ABB;;400V;#N/D;;8;0;
TAL30-30-10RT-55;1SBL283060R5510;N/A;3;0;ABB;;400V;#N/D;;3;0;
TAL9-30-10;1SBL143061R5110;N/A;4;0;ABB;;32VDC;#N/D;;4;0;
TAL9-40-00;1SBL143261R6600;N/A;2;0;ABB;;90\150V;#N/D;;2;0;
TAMPA DE BRAÇO S6 ISO;1SDA014040R1;N/A;1;0;ABB;;;#N/D;;1;0;
TB511ETHC1;1SAP111100R0270;D 06;0;0;ABB;EPRs – Produtos eletrônicos e relés;;#N/D;;3;3;
TB557J2E000J1;TB557J2E000J1;N/A;1;0;ABB;;;#N/D;;1;0;
TBC16-30-10;FPL1813061R6106;N/A;1;0;ABB;;90\150V;#N/D;;1;0;
TCA80M4-1CV-60HZ-B3;1009420-BR;N/A;0;0;MARATHON;;;#N/D;;0;0;
TCTAB-120-2500/5;2CNM519170R2500;N/A;3;0;ABB;Medidores;;#N/D;;3;0;
TCTAB-40-20/5A;2CNM519130R0020;D 05;1;0;ABB;Medidores;;#N/D;;1;0;
TCTAB-40-60/5A;2CNM519130R0060;D 05;2;0;ABB;Medidores;;#N/D;;2;0;
TCTAB-78-200/5A;2CNM519150R0200;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTAB-78-250/5A;2CNM519150R0250;D 05;9;0;ABB;Medidores;S/PARAFUSO;#N/D;;9;0;
TCTAB-78-500/5;2CNM519150R0500;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTAB-78-600/5;2CNM519150R0600;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTAB-78-800/5;2CNM519250R0800;D 05;0;0;ABB;Medidores;;#N/D;;3;3;
TCTAB-90-1500/5;2CNM519160R1500;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTAB-90-2500/5;2CNM519160R2500;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTAB-90-400/5;TCTAB-90-400/5;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTAB-90-800/5;2CNM519160R0800;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTABX-120-800/5;2CNM519270R0800;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTABX-78 200/5;2CNM519250R0200;D 05;0;0;ABB;Medidores;;#N/D;;0;0;
TCTABX-78 400/5;2CNM519250R0400;D 05;0;0;ABB;Medidores;;#N/D;;3;3;
TCTABX-78-100/5;2CNM519250R0100;D 05;0;0;ABB;Medidores;;#N/D;;3;3;
TCTABX-78-150/5A;2CNM519150R0150;D 05;3;0;ABB;Medidores;;#N/D;;3;0;
TCTABX-90-1600/5;2CNM519260R1600;D 05;3;0;ABB;Medidores;;#N/D;;4;1;
TCTABX-90-400/5;2CNM519260R0400;D 05;3;0;ABB;Medidores;;#N/D;;3;0;
TCTABX-90-600/5;TCTABX-90-600/5;D 05;3;0;ABB;Medidores;;#N/D;;3;0;
TD190N16SOF;G2332;ARMARIO 01;0;CERTO;INFINEON;;;#N/D;;0;0;
TD320N18OF;G2305;ARMARIO 01;0;CERTO;INFINEON;;;#N/D;;0;0;
TE4\D;TE4\D;N/A;1;0;ABB;;;#N/D;;1;0;
TEF5-OFF;1SBN020314R1000;N/A;6;CERTO;ABB;Contatos temporizados eletronicamente;;#N/D;;8;2;
TERM - KIT 1/2 3p F;1SDA038053R1;N/A;2;0;ABB;;;#N/D;;2;0;
TF140DU-142;1SAZ431201R1004;N/A;5;CERTO;ABB;;;X;;5;0;
TF42-13;TF42-13;N/A;0;CERTO;ABB;Proteção para motores;;#N/D;;1;1;
TF42-16;TF42-16;N/A;3;0;ABB;Proteção para motores;;#N/D;;3;0;
TF42-20;1SAZ721201R1049;N/A;2;CERTO;ABB;Proteção para motores;;#N/D;;2;0;
TF42-29;1SAZ721201R1052;;1;0;ABB;;;;;1;0;
TF42-38;1SAZ721201R1055;N/A;1;0;ABB;Proteção para motores;;#N/D;;1;0;
TF42-5.7;1SAZ721201R1038;N/A;26;CERTO;ABB;Proteção para motores;;X;;26;0;
TF85WE40;4000K;N/A;30;0;PHILIPS;;LAMPADA TF;#N/D;;30;0;
TGE865;TGE865;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
TH2.5CM;1SCA114297R1001;C 09;1;0;ABB;;;#N/D;;1;0;
TINA4;2TLJ020054R0300;N/A;12;0;JOKAB;;;#N/D;;12;0;
TINA4;2TLA020054R0300;N/A;12;0;ABB;;;#N/D;;12;0;
TK212A;3BSC630197R1;N/A;1;0;AQ   WIRING;;;#N/D;;1;0;
TLZ530NA;TLZ530NA;N/A;0;0;TASCO;;TERMOSTATO;#N/D;;0;0;
TM5;1SNA216112R1000;N/A;10;0;ABB;;;#N/D;;10;0;
TRAFO-HB602-60/1;N003610040H1;D 05;1;0;ABB;;40X5A;#N/D;;1;0;
TRAFO-TAS704;R03670800H1;D 05;3;0;ABB;;800-5A;#N/D;;3;0;
TRAFO-TAS704;R03671200H1;D 05;3;0;ABB;;1200X5A;#N/D;;3;0;
TRAFO-TC602-100/5A;N003630100H1;D 05;1;0;ABB;;;#N/D;;1;0;
TRAFO-TC602-400/5A;N003630400H1;D 05;3;0;ABB;;;#N/D;;3;0;
TRAFO-TC602-50/5A;N003630050H1;D 05;1;0;ABB;;;#N/D;;1;0;
TRAFO-TC603-200/5A;N003650200H1;D 05;1;0;ABB;;;#N/D;;1;0;
TRAFO-TC603-300/5A;N003650300H1;D 05;2;0;ABB;;;#N/D;;2;0;
TRANSDUTOR CORRENTE ;64572814D;ARMARIO 01;0;0;ABB;;;;;1;1;
TS61000;1SDA064321R1;N/A;7;0;ABB;;;#N/D;;7;0;
TU515;1SAP212200R0001;D 06;6;0;ABB;EPRs – Produtos eletrônicos e relés;2 - S/CAIXA;#N/D;;6;0;
TU516;1SAP212000R0001;D 06;2;0;ABB;EPRs – Produtos eletrônicos e relés;2 - S/CAIXA;#N/D;;2;0;
TU811V1;3BSE013231R1;N/A;2;0;ABB;;;#N/D;;2;0;
TU831V1;3BSE013235R1;D 06;1;0;ABB;;;#N/D;;2;1;
UA1-230VAC;1SAM201904R1005;D 26;2;0;ABB;;;#N/D;;2;0;
UA16-30-10-36;1SBL181022R3610;D 27;3;0;ABB;;;;;9;6;
UA16-30-10-84;1SBL181022R3610;N/A;12;0;ABB;;110V;#N/D;;12;0;
UA26-30-10;1SBL241022R3610;N/A;1;CERTO;ABB;;;#N/D;;1;0;
UA26-30-10;1SBL241022R8110;N/A;1;CERTO;ABB;;220V;X;;1;0;
UA30-30-10-36;1SBL281022R3610;N/A;1;CERTO;ABB;;;X;;1;0;
UA50-30-00-26;1SBL351024R2600;N/A;0;0;ABB;;127V;#N/D;;0;0;
UA50-30-00-36;1SBL351022R3600;N/A;0;0;ABB;;220V  ;#N/D;;1;1;
UA50-30-00-81;;C 07;0;;ABB;;24VAC;;;0;0;
UA50-30-00-84;1SBL351022R8400;N/A;1;0;ABB;;110V;#N/D;;3;2;
UA63-30-00;1SBL371022R3600;N/A;0;0;ABB;;220V;#N/D;;0;0;
UA95-30-00-36;1SFL431022R3600;N/A;4;0;ABB;CONTATOR ;;#N/D;;5;1;
UKH95;VALME175;N/A;0;0;PHOENIX;;;#N/D;;0;0;
UL ACS800 R8 IGBT WIRE SP K3 ;68689023;ARMARIO 01;2;0;ABB;;;;;2;0;
UMAX120V;UMAX120V;N/A;0;0;ABB;;C\AB;#N/D;;0;0;
UMC100.3DC;1SAJ530000R0100;D 32;2;CERTO;ABB;;;#N/D;;2;0;
UMC1003UC;1SAJ530000R1100;D 32;2;0;ABB;;;#N/D;;2;0;
UMC100FBP0A3;1SAJ520000R0101;D 32;0;0;ABB;;;#N/D;;0;0;
UMC22FBP0A2;UMC22FBP0A2;D 32;2;0;ABB;;;#N/D;;2;0;
UMC22FBP0A6;1SAJ510000R0600;D 32;1;0;ABB;;;#N/D;;1;0;
UNIT400;3BSE041301R1;N/A;1;0;ABB;;;#N/D;;1;0;
USB-1747-PIC;USB-1747-PIC;F 15;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
UT- MAL1A(1NO);1GN030;N/A;2;CERTO;MITSUBISHI;;;#N/D;;2;0;
UT- MAX1A(1NO);1GN034;N/A;2;CERTO;MITSUBISHI;;;#N/D;;2;0;
UT- MAX1B(1NC);1GN035;N/A;2;CERTO;MITSUBISHI;;;#N/D;;2;0;
UT- ML11BC;1PL551;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
UT-AX11BC1A1B;1PL508;N/A;5;CERTO;MITSUBISHI;;;#N/D;;5;0;
UT-AX2BC;1PL502;N/A;5;CERTO;MITSUBISHI;;;#N/D;;5;0;
UT-AX4BC;1PL505;N/A;5;CERTO;MITSUBISHI;;;#N/D;;5;0;
UT-MT20;1GN040;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
UT-MT32;1GN041;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
UT-SA21;UT-SA21;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
UT-SA22;UT-SA22;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
UT-SA23;UT-SA23;N/A;1;CERTO;MITSUBISHI;;;#N/D;;1;0;
UVR-C T1-T2-T3;1SDA051351R1;N/A;0;0;ABB;;24VAC;#N/D;;0;0;
UXAB159440200;UXAB159440200;G 16;0;CERTO;ABB;;;#N/D;;0;0;
UXAB159446300;UXAB159446300;N/A;0;0;ABB;;;#N/D;;0;0;
UXAB169224002;UXAB169224002;N/A;2;0;ABB;;;#N/D;;2;0;
